Scopus	77347388cd0311eb9b4244af2806d069	a brief glimpse at a haptic target is sufficient for multisensory integration in reaching movements	SCOPUS_ID:85104795456	10.1016/j.visres.2021.03.012	None	Article	0	2021-08-01	Vision Research	None	[]	[]
Scopus	7883f650cd0311ebbb3e44af2806d069	causal models accounted for research participation effects when estimating effects in a behavioral intervention trial	SCOPUS_ID:85103794777	10.1016/j.jclinepi.2021.03.008	None	Article	0	2021-08-01	Journal of Clinical Epidemiology	None	[]	[]
Scopus	791f0d43cd0311eb8d4744af2806d069	coronavirus testing disparities associated with community level deprivationracial inequalitiesand food insecurity in west virginia	SCOPUS_ID:85105530379	10.1016/j.annepidem.2021.03.009	None	Article	0	2021-07-01	Annals of Epidemiology	None	[]	[]
Scopus	7b345a0fcd0311eb86f644af2806d069	an lr framework incorporating sensitivity analysis to model multiple direct and secondary transfer events on skin surface	SCOPUS_ID:85106537958	10.1016/j.fsigen.2021.102509	None	Article	0	2021-07-01	Forensic Science International: Genetics	None	[]	[]
Scopus	7c666efdcd0311ebb7b644af2806d069	bayesian evidence synthesis to estimate subnational tb incidencean application in brazil	SCOPUS_ID:85101801496	10.1016/j.epidem.2021.100443	None	Article	0	2021-06-01	Epidemics	None	[]	[]
Scopus	7d723699cd0311eb81ef44af2806d069	how much leeway is there to relax covid 1control measures?	SCOPUS_ID:85104311296	10.1016/j.epidem.2021.100453	None	Article	1	2021-06-01	Epidemics	None	[]	[]
Scopus	81dc3f54cd0311eba78444af2806d069	population level faecal metagenomic profiling as a tool to predict antimicrobial resistance in enterobacterales isolates causing invasive infectionsan exploratory study across cambodiakenyaand the uk	SCOPUS_ID:85107147489	10.1016/j.eclinm.2021.100910	None	Article	0	2021-06-01	EClinicalMedicine	None	[]	[]
Scopus	839d41e8cd0311ebb14a44af2806d069	acceleration of health deficit accumulation in late lifeevidence of terminal decline in frailty index three years before death in the us health and retirement study	SCOPUS_ID:85104109128	10.1016/j.annepidem.2021.03.008	None	Article	0	2021-06-01	Annals of Epidemiology	None	[]	[]
Scopus	8658fb23cd0311eba49844af2806d069	assessing the impact of non pharmaceutical interventions on the transmissibility and severity of covid 1during the first five months in the western pacific region	SCOPUS_ID:85100217768	10.1016/j.onehlt.2021.100213	None	Article	0	2021-06-01	One Health	None	[]	[]
Scopus	88c95615cd0311ebbca844af2806d069	inactivation of trichinella muscle larvae at different time temperature heating profiles simulating home cooking	SCOPUS_ID:85102893278	10.1016/j.exppara.2021.108099	None	Article	0	2021-05-01	Experimental Parasitology	None	[]	[]
Scopus	8ae1499ecd0311eb80fb44af2806d069	the estimations of the covid 1incubation perioda scoping reviews of the literature	SCOPUS_ID:85103936961	10.1016/j.jiph.2021.01.019	None	Article	3	2021-05-01	Journal of Infection and Public Health	None	[]	[]
Scopus	9851ec3ecd0311ebbde444af2806d069	dynamical characteristics of the covid 1epidemicestimation from cases in colombia	SCOPUS_ID:85101795313	10.1016/j.ijid.2021.01.053	None	Article	0	2021-04-01	International Journal of Infectious Diseases	None	[]	[]
Scopus	9a6b649acd0311ebabef44af2806d069	effect of an internetand app based stress intervention compared to online psychoeducation in university students with depressive symptomsresults of a randomized controlled trial	SCOPUS_ID:85101848619	10.1016/j.invent.2021.100374	None	Article	1	2021-04-01	Internet Interventions	None	[]	[]
Scopus	a7a3f0cfcd0311ebb4cd44af2806d069	strong functional data for pathogenicity or neutrality classify brcadna binding domain variants of uncertain significance	SCOPUS_ID:85101771147	10.1016/j.ajhg.2021.02.005	None	Article	2	2021-03-04	American Journal of Human Genetics	None	[]	[]
Scopus	a84c5f2ccd0311eb844044af2806d069	circulating sars cov spike n439k variants maintain fitness while evading antibody mediated immunity	SCOPUS_ID:85100498920	10.1016/j.cell.2021.01.037	None	Article	39	2021-03-04	Cell	None	[]	[]
Scopus	b3ab4b3dcd0311ebb5b444af2806d069	expired tidal volume and respiratory rate during postnatal stabilization of newborn infants born at term via cesarean delivery	SCOPUS_ID:85100253827	10.1016/j.ympdx.2020.100063	None	Article	0	2021-03-01	Journal of Pediatrics: X	None	[]	[]
Scopus	bd32281dcd0311eb843944af2806d069	individual differences in costly fearful avoidance and the relation to psychophysiology	SCOPUS_ID:85099195162	10.1016/j.brat.2020.103788	None	Article	1	2021-02-01	Behaviour Research and Therapy	None	[]	[]
Scopus	c313f216cd0311ebbf5f44af2806d069	antibody titers against sars cov declinebut do not disappear for several months	SCOPUS_ID:85100603367	10.1016/j.eclinm.2021.100734	None	Article	0	2021-02-01	EClinicalMedicine	None	[]	[]
Scopus	c682c7c7cd0311eb863644af2806d069	evaluating the effects of sars cov spike mutation d614g on transmissibility and pathogenicity	SCOPUS_ID:85098925617	10.1016/j.cell.2020.11.020	None	Article	101	2021-01-07	Cell	None	[]	[]
Scopus	cb708a68cd0311eba7ac44af2806d069	comparison of parametric survival extrapolation approaches incorporating general population mortality for adequate health technology assessment of new oncology drugs	SCOPUS_ID:85104682864	10.1016/j.jval.2021.03.008	None	Article	0	2021-01-01	Value in Health	None	[]	[]
Scopus	ceaa4465cd0311ebb01e44af2806d069	reduced anxiety and changes in amygdala network properties in adolescents with training for awarenessresilienceand action (tara)	SCOPUS_ID:85097580250	10.1016/j.nicl.2020.102521	None	Article	1	2021-01-01	NeuroImage: Clinical	None	[]	[]
Scopus	d5f5d9afcd0311eb82c344af2806d069	prevalence of sars cov in urban and rural ethiopiarandomized household serosurveys reveal level of spread during the first wave of the pandemic	SCOPUS_ID:85105436855	10.1016/j.eclinm.2021.100880	None	Article	0	2021-01-01	EClinicalMedicine	None	[]	[]
Scopus	d7df095ecd0311eba49744af2806d069	seroprevalence of severe acute respiratory syndrome coronavirus in sloveniaresults of two rounds of a nationwide population study on a probability based samplechallenges and lessons learned	SCOPUS_ID:85106631609	10.1016/j.cmi.2021.03.009	None	Article	0	2021-01-01	Clinical Microbiology and Infection	None	[]	[]
Scopus	dedd3f6ecd0311eb895b44af2806d069	volitional modification of brain activity in adolescents with autism spectrum disordera bayesian analysis of slow cortical potential neurofeedback	SCOPUS_ID:85099625048	10.1016/j.nicl.2021.102557	None	Article	0	2021-01-01	NeuroImage: Clinical	None	[]	[]
Scopus	edbfed59cd0311eb864644af2806d069	an evaluation of hamiltonian monte carlo performance to calibrate age structured compartmental seir models to incidence data	SCOPUS_ID:85096179288	10.1016/j.epidem.2020.100415	None	Article	0	2020-12-01	Epidemics	None	[]	[]
Scopus	fff4ebfbcd0311ebbf0d44af2806d069	elucidating user behaviours in a digital health surveillance system to correct prevalence estimates	SCOPUS_ID:85091787105	10.1016/j.epidem.2020.100404	None	Article	0	2020-12-01	Epidemics	None	[]	[]
Scopus	0741b32dcd0411eb9cba44af2806d069	vibrio cholerae otransmission in bangladeshinsights from a nationally representative serosurvey	SCOPUS_ID:85102805905	10.1016/S2666-5247(20)30141-5	None	Article	1	2020-12-01	The Lancet Microbe	None	[]	[]
Scopus	0bd7063ecd0411ebb54b44af2806d069	integrative tumor and immune cell multi omic analyses predict response to immune checkpoint blockade in melanoma	SCOPUS_ID:85096957269	10.1016/j.xcrm.2020.100139	None	Article	3	2020-11-17	Cell Reports Medicine	None	[]	[]
Scopus	16515fdfcd0411ebb36944af2806d069	differential processing and localization of human nocturnin controls metabolism of mrna and nicotinamide adenine dinucleotide cofactors	SCOPUS_ID:85094982714	10.1074/jbc.RA120.012618	None	Article	0	2020-10-30	Journal of Biological Chemistry	None	[]	[]
Scopus	18923d25cd0411eb8ef444af2806d069	elucidating the difference in the kinetics of antibody titres of infants in belgium and vietnam	SCOPUS_ID:85090859892	10.1016/j.vaccine.2020.09.003	None	Article	1	2020-10-21	Vaccine	None	[]	[]
Scopus	19c22528cd0411eb84ff44af2806d069	orexin cell transplant reduces behavioral arrest severity in narcoleptic mice	SCOPUS_ID:85086455682	10.1016/j.brainres.2020.146951	None	Article	0	2020-10-15	Brain Research	None	[]	[]
Scopus	1db58aeccd0411eb9fa844af2806d069	molecular phylogeny of sturgeon mimiviruses and bayesian hierarchical modeling of their effect on wild lake sturgeon (acipenser fulvescensin central canada	SCOPUS_ID:85089214141	10.1016/j.meegid.2020.104491	None	Article	0	2020-10-01	Infection, Genetics and Evolution	None	[]	[]
Scopus	35f18f71cd0411eb811944af2806d069	microglia require cdt cells to complete the fetal to adult transition	SCOPUS_ID:85088796876	10.1016/j.cell.2020.06.026	None	Article	23	2020-08-06	Cell	None	[]	[]
Scopus	3c90b876cd0411eb87dc44af2806d069	biomarkers of severity and threshold of allergic reactions during oral peanut challenges	SCOPUS_ID:85086745002	10.1016/j.jaci.2020.03.035	None	Article	17	2020-08-01	Journal of Allergy and Clinical Immunology	None	[]	[]
Scopus	42772725cd0411eba59944af2806d069	how do oncoming traffic and cyclist lane position influence cyclist overtaking by drivers?	SCOPUS_ID:85084935642	10.1016/j.aap.2020.105569	None	Article	1	2020-07-01	Accident Analysis and Prevention	None	[]	[]
Scopus	4b71889ecd0411eb8ecb44af2806d069	an altered heparan sulfate structure in the articular cartilage protects against osteoarthritis	SCOPUS_ID:85085313447	10.1016/j.joca.2020.04.002	None	Article	2	2020-07-01	Osteoarthritis and Cartilage	None	[]	[]
Scopus	4cce0242cd0411eb9d9644af2806d069	efficient and accurate inference of mixed microbial population trajectories from longitudinal count data	SCOPUS_ID:85086658986	10.1016/j.cels.2020.05.006	None	Article	0	2020-06-24	Cell Systems	None	[]	[]
Scopus	58043047cd0411eb8fc544af2806d069	shifts in male reproductive tactics over the life course in a polygynandrous mammal	SCOPUS_ID:85083836977	10.1016/j.cub.2020.02.013	None	Article	3	2020-05-04	Current Biology	None	[]	[]
Scopus	5b236e22cd0411eb81f944af2806d069	on the pros and cons of bayesian kinetic modeling in food science	SCOPUS_ID:85081140468	10.1016/j.tifs.2020.02.027	None	Review	6	2020-05-01	Trends in Food Science and Technology	None	[]	[]
Scopus	5bfd9464cd0411eb8a2c44af2806d069	how do drivers overtake pedestriansevidence from field test and naturalistic driving data	SCOPUS_ID:85081918669	10.1016/j.aap.2020.105494	None	Article	1	2020-05-01	Accident Analysis and Prevention	None	[]	[]
Scopus	65285c49cd0411eb889744af2806d069	human fecal contamination of watersoiland surfaces in households sharing poor quality sanitation facilities in maputomozambique	SCOPUS_ID:85080047128	10.1016/j.ijheh.2020.113496	None	Article	15	2020-05-01	International Journal of Hygiene and Environmental Health	None	[]	[]
Scopus	696ea01ccd0411eb9ce944af2806d069	a new perspective on ecological prediction reveals limits to climate adaptation in a temperate tree species	SCOPUS_ID:85083016904	10.1016/j.cub.2020.02.001	None	Article	2	2020-04-20	Current Biology	None	[]	[]
Scopus	6abf031dcd0411eb944644af2806d069	serial interval of novel coronavirus (covid 19infections	SCOPUS_ID:85081989464	10.1016/j.ijid.2020.02.060	None	Article	286	2020-04-01	International Journal of Infectious Diseases	None	[]	[]
Scopus	7040e840cd0411ebaf2e44af2806d069	quantifying atrial anatomy uncertainty from clinical data and its impact on electro physiology simulation predictions	SCOPUS_ID:85078251066	10.1016/j.media.2019.101626	None	Article	9	2020-04-01	Medical Image Analysis	None	[]	[]
Scopus	73bc9df3cd0411ebb1aa44af2806d069	inference of multisite phosphorylation rate constants and their modulation by pathogenic mutations	SCOPUS_ID:85080864402	10.1016/j.cub.2019.12.052	None	Article	3	2020-03-09	Current Biology	None	[]	[]
