Scopus	on the use of whole genome sequence data for across breed genomic prediction and fine scale mapping of qtl	SCOPUS_ID:85101772924	10.1186/s12711-021-00607-4	None	Article	Full Text
Scopus	lasso type penalized spline regression for binary data	SCOPUS_ID:85104828908	10.1186/s12874-021-01234-9	None	Article	Full Text
Scopus	a versatile web app for identifying the drivers of covid 1epidemics	SCOPUS_ID:85102682437	10.1186/s12967-021-02736-2	None	Article	Full Text
Scopus	a novel simple risk model to predict the prognosis of patients with paraquat poisoning	SCOPUS_ID:85098967879	10.1038/s41598-020-80371-5	None	Article	Full Text
Scopus	bayesian zero inflated regression model with application to under five child mortality	SCOPUS_ID:85098889850	10.1186/s40537-020-00389-4	None	Article	Full Text
Scopus	evaluating the independent influence of sexual transmission on hbv infection in chinaa modeling study	SCOPUS_ID:85101255656	10.1186/s12889-021-10408-5	None	Article	Full Text
Scopus	genetic characterization of g12p[6and g12p[8rotavirus strains collected in six african countries between 201and 2014	SCOPUS_ID:85099927086	10.1186/s12879-020-05745-6	None	Article	Full Text
Scopus	consistent inversion of noisy non abelian x ray transforms	SCOPUS_ID:85091388064	10.1002/cpa.21942	None	Article	Full Text
Scopus	molecular epidemiological characteristics of echovirus in mainland chinaextensive circulation of genotype f from 200to 2018	SCOPUS_ID:85101784012	10.1007/s00705-020-04934-7	None	Article	Full Text
Scopus	statistical robustness of markov chain monte carlo accelerators	SCOPUS_ID:85104734374	10.1145/3445814.3446697	None	Conference Paper	Full Text
Scopus	properties of markov chain monte carlo performance across many empirical alignments	SCOPUS_ID:85104276426	10.1093/molbev/msaa295	None	Article	Full Text
Scopus	mcmc impute missing values and bayesian variable selection for logistic regression model to predict pima indian diabetes	SCOPUS_ID:85104671076	10.1088/1742-6596/1865/4/042087	None	Conference Paper	Full Text
Scopus	the unique amphipoda and tanaidacea (crustaceaperacaridaassociated with the brown algae dictyota spfrom the oceanic trindade islandsouthwestern atlanticwith biogeographic and phylogenetic insights	SCOPUS_ID:85104985442	10.3389/fmars.2021.641236	None	Article	Full Text
Scopus	review of 3d digital core reconstruction methods for deep shale gas reservoir	SCOPUS_ID:85104272881	10.1088/1755-1315/714/2/022028	None	Conference Paper	Full Text
